,user_id,user_screen_name,user_name,text,personality_type
0,1102141776712753152,artsodef,Melvic - OFF,estj peeps are the hottest wbk :) https://t.co/wnPTmnJuBS https://t.co/GCWhsRnwat,ESTJ
1,1179404854474596352,yungvamps,interesting critter 🐛,"add your mbti and put 4 characters that have the same mbti as you: 

i cheated and added both istj and estj because… https://t.co/FQd2mhIcEt",ESTJ
2,1160372764123025409,reybeann,reybeann,wait no i might be ESTJ. the opposite of how i used to test (INFP). i think my younger self was infp but now i’m the opposite 🤔 maybe. idk.,ESTJ
3,1278830390933958658,LisaRose_Brown,lisa-rose / circus lover,"RT @pagesofvelaris: add your mbti and put 4 characters that have same mbti as you

ESTJ 🫣🫣🫣 https://t.co/U9svFakUTT",ESTJ
4,1163185955685183489,pagesofvelaris,Elijah 🍈 Ruhns 4th thing,"add your mbti and put 4 characters that have same mbti as you

ESTJ 🫣🫣🫣 https://t.co/OL0Zr1CmtK https://t.co/U9svFakUTT",ESTJ
5,1297394482980089857,SourabhStephen,stephen | stephenwolf.bnb | Suiswap .bit 🐐 🌊📘⚪⚫,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ
6,1427642383383019537,Hameedmoyal1,"Hameedmoyal.| Fuelet Free, Own🧟‍♂️","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ
7,1603320558103408641,Megurians,Juvelian.,"@ssefnum I'm an ESTJ (latest MBTI), and I tend to be a soft-dom, if we're talking more honestly. Furthermore, I'm a… https://t.co/HLrxSEsUX2",ESTJ
8,986227506096164864,troyesdemigods,vrash #1 cardan defender brina's bday!! 💌,all I can see is estj n esfp being dumbasses 🤦🏽‍♀️ https://t.co/SjoRBhcHph,ESTJ
9,1160587799759900673,charlestierling,𝐂.,"add your mbti and put 4 characters that have the same mbti as you

estj https://t.co/WwPfoGm0zo https://t.co/jaX55Eoi3O",ESTJ
10,1265470302084984832,juunmyen,riii,"RT @pcyxxloey: 050623 | EXO-L ACE UPDATE WITH #BAEKHYUN 

MBTI: ESTJ
To. EXO-L: Thank you always
Today is: &gt;_&lt;
BGM: EXO - MAMA
Lucky Number…",ESTJ
11,1558594816232984576,ranitakahashi,Rara,@ssefnum ESFP and surprisingly my closest ones are mostly ESTJ😂,ESTJ
12,1430611223280816131,Vityokboyc,Vityok,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ
13,1425890976913149958,mionewaist,‎ً,@mirubunnie i’m always get either intj or estj,ESTJ
14,1486550647482818560,Whos_chloeee,Chloee 🐛💛,"I always get 50/50 on Estj and Estp sooo

Estp 🫶🏽 https://t.co/b0YD6R0WQR https://t.co/Y6lRngNSru",ESTJ
15,1486550647482818560,Whos_chloeee,Chloee 🐛💛,"add your mbti and put 4 characters that have the same mbti as you!!

Estj 💅🏽 https://t.co/d3U6HKxctN https://t.co/NRslCA0wix",ESTJ
16,1542324942422917123,bingnemai,vinicius. 📖: kill switch,"add your mbti and put 4 characters that have the same mbti as you!!

estj https://t.co/n2dyZSWsCb https://t.co/8a160UPq13",ESTJ
17,1334607876481032195,GenniferwithaG_,Gennifer Harding-Gosnell,@joecimperman Sorry. ESTJ here. We let everyone jump off the cliff. We even step out the way for you.,ESTJ
18,1650321467609939970,iiiJK9_,A,"add ur mbti and put 4 characters with the same type:

ESTJ https://t.co/SkCNAXqeSt",ESTJ
19,1305232298888122370,annvbth,‏ً,"add your mbti and put 4 characters that have the same mbti as you 

estj https://t.co/wJ42EFYf86 https://t.co/LXzraBLi4O",ESTJ
