,user_id,user_screen_name,user_name,text,personality_type
0,1608529580608065536,woncat_9,amara | ENHYPEN CB MAY 22,"RT @si4ryki: -ˋˏ day 2 ༺
       
          ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp, filo
↬ ults:…",ISTP
1,1592804631981064193,bookchildz,KALea flop era,"RT @leistudyarchive: heya, i'm lei and i'm new to #studytwt &amp; #studytwtph! lookin for interactive moots and study (rant) buds ˃ᴗ˂ !!

☁️ —…",ISTP
2,1603402059826532353,rubyyske,☁️,i still don’t get how am i istp but yeah i did the test too many times already so 😭😭😭😭,ISTP
3,1436980922411143174,k_i_o_m_i,ꕤ,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP
4,1538355377405763584,bivaiueo,arIVA`⋆☎️,"RT @skaiiwater: hi all! im new at #studytwt &amp; im looking for study buddies 🤺
about me :
— cala, 08L
— last year of jhs
— istp gang 💥

if yo…",ISTP
5,1466260479752359938,jonghomallow,sushi,"RT @prdxxwon: hi, I’m fia, im looking for interactive filo/eng moots!! ୨୧
✿︎ she/her , istp , minor
✿︎enhypen,svt,ive,le sserafim 
✿︎all fa…",ISTP
6,1574414669128704000,prdxxwon,fia,"hi, I’m fia, im looking for interactive filo/eng moots!! ୨୧
✿︎ she/her , istp , minor
✿︎enhypen,svt,ive,le sserafim… https://t.co/I7EEsK8tzO",ISTP
7,1658328706581155845,yriqzlx,~,"hi, looking 4 : active moots :)
›    yori , 06 , istp , she / her +
     a bit ¿ new to #stantwt

♡ : blackpink, nw… https://t.co/Fg0MOJn1z0",ISTP
8,934906195,cherriesbubble,cherries♡,RT @510HUNTER_: hunter used to be ISTP but after retaking the test he’s now ISTJ https://t.co/LIIk5gAUQM,ISTP
9,1415358748235812872,monooir,keith,"RT @minanini_: heyo I'm in search of active HeliosR moots! o/

• call me Leo!
• 18↑, any pronounces
• ISTP 2w3, November Sagittarius 
• wes…",ISTP
10,1644198428556296193,teddydinos,sha 𓆩♡𓆪,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP
11,1565075837552148485,torohaka,JUN!OR 🍧,"RT @minanini_: heyo I'm in search of active HeliosR moots! o/

• call me Leo!
• 18↑, any pronounces
• ISTP 2w3, November Sagittarius 
• wes…",ISTP
12,1458352862472261635,mossofsyaa,Asya dikejar pat🏃🏼‍♀️🏃🏼‍♀️🏃🏼‍♀️,"RT @cleavsab: hello #studytwt  i’m looking for new moots and new study buddies!

── ౨ৎ get to know me 
🧸 u can call me sabrina 
🩰  ‘06L, sh…",ISTP
13,1640730154711515142,tinkyiebell,ciya,"RT @cleavsab: hello #studytwt  i’m looking for new moots and new study buddies!

── ౨ৎ get to know me 
🧸 u can call me sabrina 
🩰  ‘06L, sh…",ISTP
14,1619861062689648641,kjunnwz,kaydence ★⁵ I LOVE VIKEN,"RT @si4ryki: -ˋˏ day 2 ༺
       
          ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp, filo
↬ ults:…",ISTP
15,1174153476735143937,jmcdonald114,✨🎓Jordyn🎓✨,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP
