,user_id,user_screen_name,user_name,text,personality_type
0,1434120711325421572,kochiyoooo,Chiyo,"add your MBTI and put 4 characters that have the same type

ESFJ ✌️✌️✌️ https://t.co/9MSrWs1UKB https://t.co/AA8LI3zGRb",ESFJ
1,1627993998303576064,ziyyasalss,Ȥყαɳσʂυƙҽ,"add your MBTI and put 4 characters that have the same type

ESFJ (❁´◡`❁) https://t.co/XZFVUbcAUy https://t.co/qrPem9PhHv",ESFJ
2,1652910555206909953,xeiiliann,xei • i love hua cheng,"RT @SweetMoonlily: new to #hsrtwt and finding moots !! 
 ‘ Moon, he/him.15.
 ‘ ESFJ. Himeko main (°•°)♪

♡ / ↺ to be moots :O https://t.co/…",ESFJ
3,1498524995198554115,utotnapwet,toti marie tess,"RT @kyefcxs: [ restarting . . . ]

✧ helloo ! i'm kye ⚘
minor , she , filo , esfj

i'm looking for filo interactive moots !!
not new to #kp…",ESFJ
4,1650446021347119104,chvlree,r . ia,"RT @kyefcxs: [ restarting . . . ]

✧ helloo ! i'm kye ⚘
minor , she , filo , esfj

i'm looking for filo interactive moots !!
not new to #kp…",ESFJ
5,867601724277612544,_axeru,ax,I WENT FROM I/ESFJ TO ENFP????? @estprettie EXPLAIN,ESFJ
6,1657777953047220229,znxyne,yana🎧,"RT @_pagaral: hi, i am gab/sherb! not new here but i’m redoing my intro hehe + still lf moots/bffs!

  ☆  14, she, esfj
  ☆  incoming gr11…",ESFJ
7,1522971466731507714,mfairlysun,َ,"RT @kyefcxs: [ restarting . . . ]

✧ helloo ! i'm kye ⚘
minor , she , filo , esfj

i'm looking for filo interactive moots !!
not new to #kp…",ESFJ
8,1492233739723751429,shijo_xie,Yeo ♡ IFB!,"RT @kyefcxs: [ restarting . . . ]

✧ helloo ! i'm kye ⚘
minor , she , filo , esfj

i'm looking for filo interactive moots !!
not new to #kp…",ESFJ
9,1650317536603566081,omg_kuki1sol,Kuki | Hiatus (?),"RT @kyefcxs: [ restarting . . . ]

✧ helloo ! i'm kye ⚘
minor , she , filo , esfj

i'm looking for filo interactive moots !!
not new to #kp…",ESFJ
